play_id,name,missing_or_unaudited_field
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.weapon_requirements
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.off_hand_requirement
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.timing.category
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.mechanics.learn_requirements
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.mechanics.use_conditions
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.mechanics.action_relationship
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.mechanics.spiritus_cost
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.mechanics.test_resolution
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.mechanics.defence
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.mechanics.success
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.mechanics.failure
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.mechanics.aftermath
play-italian-polearms-poleaxe-and-halberd-close-poleaxe-grapple,Close Poleaxe Grapple,game_implementation.mechanics.limits
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,historical_identity.historical_confidence
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,historical_identity.source_citations.exact_historical_location
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.character_sheet_test_skill
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.secondary_skill_prerequisites
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.weapon_requirements
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.off_hand_requirement
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.timing.category
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.mechanics.learn_requirements
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.mechanics.use_conditions
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.mechanics.action_relationship
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.mechanics.spiritus_cost
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.mechanics.test_resolution
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.mechanics.defence
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.mechanics.success
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.mechanics.failure
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.mechanics.aftermath
play-italian-polearms-poleaxe-and-halberd-hook-and-pull,Hook and Pull,game_implementation.mechanics.limits
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,historical_identity.historical_confidence
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,historical_identity.source_citations.exact_historical_location
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.character_sheet_test_skill
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.secondary_skill_prerequisites
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.weapon_requirements
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.off_hand_requirement
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.timing.category
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.mechanics.learn_requirements
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.mechanics.use_conditions
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.mechanics.action_relationship
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.mechanics.spiritus_cost
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.mechanics.test_resolution
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.mechanics.defence
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.mechanics.success
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.mechanics.failure
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.mechanics.aftermath
play-italian-polearms-poleaxe-and-halberd-ladys-heavy-blow,Lady’s Heavy Blow,game_implementation.mechanics.limits
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,historical_identity.historical_confidence
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,historical_identity.source_citations.exact_historical_location
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.character_sheet_test_skill
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.secondary_skill_prerequisites
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.weapon_requirements
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.off_hand_requirement
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.timing.category
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.mechanics.learn_requirements
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.mechanics.use_conditions
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.mechanics.action_relationship
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.mechanics.spiritus_cost
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.mechanics.test_resolution
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.mechanics.defence
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.mechanics.success
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.mechanics.failure
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.mechanics.aftermath
play-italian-polearms-poleaxe-and-halberd-long-tail-beat-down,Long Tail Beat-Down,game_implementation.mechanics.limits
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,historical_identity.historical_confidence
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,historical_identity.source_citations.exact_historical_location
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.character_sheet_test_skill
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.secondary_skill_prerequisites
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.weapon_requirements
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.off_hand_requirement
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.timing.category
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.mechanics.learn_requirements
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.mechanics.use_conditions
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.mechanics.action_relationship
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.mechanics.spiritus_cost
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.mechanics.test_resolution
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.mechanics.defence
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.mechanics.success
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.mechanics.failure
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.mechanics.aftermath
play-italian-polearms-poleaxe-and-halberd-polearm-taking,Polearm Taking,game_implementation.mechanics.limits
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,historical_identity.historical_confidence
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,historical_identity.source_citations.exact_historical_location
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.character_sheet_test_skill
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.secondary_skill_prerequisites
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.weapon_requirements
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.off_hand_requirement
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.timing.category
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.mechanics.learn_requirements
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.mechanics.use_conditions
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.mechanics.action_relationship
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.mechanics.spiritus_cost
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.mechanics.test_resolution
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.mechanics.defence
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.mechanics.success
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.mechanics.failure
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.mechanics.aftermath
play-italian-polearms-poleaxe-and-halberd-short-serpent,Short Serpent,game_implementation.mechanics.limits
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,historical_identity.historical_confidence
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,historical_identity.source_citations.exact_historical_location
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.character_sheet_test_skill
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.secondary_skill_prerequisites
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.weapon_requirements
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.off_hand_requirement
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.timing.category
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.mechanics.learn_requirements
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.mechanics.use_conditions
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.mechanics.action_relationship
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.mechanics.spiritus_cost
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.mechanics.test_resolution
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.mechanics.defence
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.mechanics.success
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.mechanics.failure
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.mechanics.aftermath
play-italian-polearms-poleaxe-and-halberd-true-cross,True Cross,game_implementation.mechanics.limits
play-italian-spear-and-staff-beat-and-close,Beat and Close,historical_identity.historical_confidence
play-italian-spear-and-staff-beat-and-close,Beat and Close,historical_identity.source_citations.exact_historical_location
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.character_sheet_test_skill
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.secondary_skill_prerequisites
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.weapon_requirements
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.off_hand_requirement
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.timing.category
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.mechanics.learn_requirements
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.mechanics.use_conditions
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.mechanics.action_relationship
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.mechanics.spiritus_cost
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.mechanics.test_resolution
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.mechanics.defence
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.mechanics.success
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.mechanics.failure
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.mechanics.aftermath
play-italian-spear-and-staff-beat-and-close,Beat and Close,game_implementation.mechanics.limits
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,historical_identity.historical_confidence
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,historical_identity.source_citations.exact_historical_location
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.character_sheet_test_skill
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.secondary_skill_prerequisites
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.weapon_requirements
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.off_hand_requirement
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.timing.category
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.mechanics.learn_requirements
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.mechanics.use_conditions
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.mechanics.action_relationship
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.mechanics.spiritus_cost
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.mechanics.test_resolution
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.mechanics.defence
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.mechanics.success
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.mechanics.failure
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.mechanics.aftermath
play-italian-spear-and-staff-boars-tooth-rising-thrust,Boar’s Tooth Rising Thrust,game_implementation.mechanics.limits
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,historical_identity.historical_confidence
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,historical_identity.source_citations.exact_historical_location
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.character_sheet_test_skill
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.secondary_skill_prerequisites
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.weapon_requirements
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.off_hand_requirement
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.timing.category
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.mechanics.learn_requirements
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.mechanics.use_conditions
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.mechanics.action_relationship
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.mechanics.spiritus_cost
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.mechanics.test_resolution
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.mechanics.defence
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.mechanics.success
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.mechanics.failure
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.mechanics.aftermath
play-italian-spear-and-staff-break-the-thrust,Break the Thrust,game_implementation.mechanics.limits
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,historical_identity.historical_confidence
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,historical_identity.source_citations.exact_historical_location
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.character_sheet_test_skill
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.secondary_skill_prerequisites
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.weapon_requirements
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.off_hand_requirement
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.timing.category
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.mechanics.learn_requirements
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.mechanics.use_conditions
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.mechanics.action_relationship
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.mechanics.spiritus_cost
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.mechanics.test_resolution
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.mechanics.defence
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.mechanics.success
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.mechanics.failure
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.mechanics.aftermath
play-italian-spear-and-staff-cross-step-counterthrust,Cross-Step Counterthrust,game_implementation.mechanics.limits
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,historical_identity.historical_confidence
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,historical_identity.source_citations.exact_historical_location
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.character_sheet_test_skill
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.secondary_skill_prerequisites
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.weapon_requirements
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.off_hand_requirement
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.timing.category
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.mechanics.learn_requirements
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.mechanics.use_conditions
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.mechanics.action_relationship
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.mechanics.spiritus_cost
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.mechanics.test_resolution
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.mechanics.defence
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.mechanics.success
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.mechanics.failure
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.mechanics.aftermath
play-italian-spear-and-staff-exchange-of-thrusts,Exchange of Thrusts,game_implementation.mechanics.limits
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,historical_identity.historical_confidence
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,historical_identity.source_citations.exact_historical_location
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.character_sheet_test_skill
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.secondary_skill_prerequisites
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.weapon_requirements
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.off_hand_requirement
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.timing.category
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.mechanics.learn_requirements
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.mechanics.use_conditions
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.mechanics.action_relationship
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.mechanics.spiritus_cost
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.mechanics.test_resolution
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.mechanics.defence
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.mechanics.success
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.mechanics.failure
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.mechanics.aftermath
play-italian-spear-and-staff-full-iron-gate-beat,Full Iron Gate Beat,game_implementation.mechanics.limits
play-italian-spear-and-staff-shortened-spear,Shortened Spear,historical_identity.historical_confidence
play-italian-spear-and-staff-shortened-spear,Shortened Spear,historical_identity.source_citations.exact_historical_location
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.character_sheet_test_skill
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.secondary_skill_prerequisites
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.weapon_requirements
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.off_hand_requirement
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.timing.category
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.mechanics.learn_requirements
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.mechanics.use_conditions
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.mechanics.action_relationship
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.mechanics.spiritus_cost
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.mechanics.test_resolution
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.mechanics.defence
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.mechanics.success
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.mechanics.failure
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.mechanics.aftermath
play-italian-spear-and-staff-shortened-spear,Shortened Spear,game_implementation.mechanics.limits
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,historical_identity.historical_confidence
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,historical_identity.source_citations.exact_historical_location
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.character_sheet_test_skill
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.secondary_skill_prerequisites
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.weapon_requirements
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.off_hand_requirement
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.timing.category
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.mechanics.learn_requirements
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.mechanics.use_conditions
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.mechanics.action_relationship
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.mechanics.spiritus_cost
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.mechanics.test_resolution
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.mechanics.defence
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.mechanics.success
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.mechanics.failure
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.mechanics.aftermath
play-italian-spear-and-staff-withdraw-and-re-thrust,Withdraw and Re-thrust,game_implementation.mechanics.limits
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,historical_identity.historical_confidence
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,historical_identity.source_citations.exact_historical_location
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.character_sheet_test_skill
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.secondary_skill_prerequisites
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.weapon_requirements
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.off_hand_requirement
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.timing.category
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.mechanics.learn_requirements
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.mechanics.use_conditions
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.mechanics.action_relationship
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.mechanics.spiritus_cost
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.mechanics.test_resolution
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.mechanics.defence
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.mechanics.success
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.mechanics.failure
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.mechanics.aftermath
play-italian-sword-in-one-hand-sword-against-three,Sword Against Three,game_implementation.mechanics.limits
play-italian-wrestling-body-turn-throw,Body-Turn Throw,historical_identity.historical_confidence
play-italian-wrestling-body-turn-throw,Body-Turn Throw,historical_identity.source_citations.exact_historical_location
play-italian-wrestling-body-turn-throw,Body-Turn Throw,game_implementation.character_sheet_test_skill
