skill,parry,durch_cost,compound_cost,start_spiritus,information,timing,recovery,future_fights,play,opportunities,affordable_opportunities,declarations,successes,damage,spiritus_spent,parry_displaced,counter_displaced,spiritus_at_declaration_sum,early_opportunities,early_declarations,late_opportunities,late_declarations,declaration_rate,success_rate,damage_per_fight,spiritus_per_fight,mean_spiritus_at_declaration,early_use_rate,late_use_rate
18,P0,2,0,8,adaptive_revelation,pre,R0,0,Absetzen,2618,2618,1348,1204,5399,0,543,805,10472,1652,852,966,496,0.5148968678380443,0.8931750741839762,1.7996666666666667,0.0,7.768545994065282,0.5157384987893463,0.5134575569358178
18,P0,2,0,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2618,2618,1257,1141,5241,0,525,732,9722,1652,788,966,469,0.48013750954927426,0.9077167859984089,1.747,0.0,7.734287987271281,0.47699757869249393,0.4855072463768116
18,P0,2,0,8,adaptive_revelation,pre,R0,0,Schielhau,2667,2667,2555,2289,6118,0,231,405,19862,1798,1705,869,850,0.958005249343832,0.8958904109589041,2.0393333333333334,0.0,7.773776908023484,0.9482758620689655,0.9781357882623706
18,P0,2,0,5,adaptive_revelation,pre,R0,0,Absetzen,2547,2547,1323,1203,5418,0,533,790,6345,1602,833,945,490,0.519434628975265,0.909297052154195,1.806,0.0,4.795918367346939,0.5199750312109863,0.5185185185185185
18,P0,2,0,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2547,2547,1216,1110,5030,0,501,715,5796,1602,762,945,454,0.4774244208873184,0.912828947368421,1.6766666666666667,0.0,4.766447368421052,0.4756554307116105,0.4804232804232804
18,P0,2,0,5,adaptive_revelation,pre,R0,0,Schielhau,2669,2669,2546,2295,6134,0,243,414,12102,1768,1673,901,873,0.95391532409142,0.901413982717989,2.0446666666666666,0.0,4.753338570306363,0.9462669683257918,0.9689234184239733
18,P0,2,0,3,adaptive_revelation,pre,R0,0,Absetzen,2565,2565,1276,1136,5008,0,541,735,3568,1596,801,969,475,0.49746588693957117,0.890282131661442,1.6693333333333333,0.0,2.7962382445141065,0.5018796992481203,0.49019607843137253
18,P0,2,0,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2565,2565,1278,1147,5168,0,519,759,3590,1596,785,969,493,0.4982456140350877,0.8974960876369327,1.7226666666666666,0.0,2.809076682316119,0.4918546365914787,0.5087719298245614
18,P0,2,0,3,adaptive_revelation,pre,R0,0,Schielhau,2653,2653,2538,2257,6430,0,253,406,7120,1774,1683,879,855,0.9566528458349038,0.8892828999211978,2.1433333333333335,0.0,2.805358550039401,0.9487034949267192,0.9726962457337884
18,P0,2,0,1,adaptive_revelation,pre,R0,0,Absetzen,2546,2546,1314,1192,5433,0,555,759,1314,1579,817,967,497,0.5161036920659858,0.9071537290715372,1.811,0.0,1.0,0.5174160861304623,0.5139607032057911
18,P0,2,0,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2546,2546,1224,1085,4837,0,505,719,1224,1579,756,967,468,0.4807541241162608,0.886437908496732,1.6123333333333334,0.0,1.0,0.47878404053198226,0.483971044467425
18,P0,2,0,1,adaptive_revelation,pre,R0,0,Schielhau,2616,2616,2499,2257,10225,0,270,394,2499,1819,1721,797,778,0.9552752293577982,0.9031612645058024,3.408333333333333,0.0,1.0,0.9461242440901594,0.9761606022584692
18,P0,2,1,8,adaptive_revelation,pre,R0,0,Absetzen,2633,2633,1320,1175,5194,1320,570,750,9740,1578,776,1055,544,0.5013292821876187,0.8901515151515151,1.7313333333333334,0.44,7.378787878787879,0.4917617237008872,0.5156398104265403
18,P0,2,1,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2633,2633,1275,1153,5148,1275,523,752,9437,1578,773,1055,502,0.48423851120394984,0.9043137254901961,1.716,0.425,7.40156862745098,0.48986058301647656,0.4758293838862559
18,P0,2,1,8,adaptive_revelation,pre,R0,0,Schielhau,2726,2726,2467,2220,5872,2467,237,420,18532,1814,1616,912,851,0.90498899486427,0.899878394811512,1.9573333333333334,0.8223333333333334,7.511957843534658,0.8908489525909592,0.9331140350877193
18,P0,2,1,5,adaptive_revelation,pre,R0,0,Absetzen,2563,2562,1292,1163,5251,1292,488,804,5759,1617,822,946,470,0.5040967616074912,0.9001547987616099,1.7503333333333333,0.43066666666666664,4.457430340557275,0.5083487940630798,0.49682875264270615
18,P0,2,1,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2563,2562,1236,1122,5078,1236,481,755,5446,1617,769,946,467,0.48224736636753807,0.9077669902912622,1.6926666666666668,0.412,4.406148867313916,0.47557204700061845,0.49365750528541225
18,P0,2,1,5,adaptive_revelation,pre,R0,0,Schielhau,2793,2792,2458,2212,6005,2458,259,419,11148,1821,1579,972,879,0.8800572860723237,0.8999186330349878,2.0016666666666665,0.8193333333333334,4.535394629780309,0.8671059857221307,0.904320987654321
18,P0,2,1,3,adaptive_revelation,pre,R0,0,Absetzen,2697,2638,1258,1123,5065,1258,533,725,3198,1635,782,1062,476,0.4664441972562106,0.8926868044515104,1.6883333333333332,0.41933333333333334,2.5421303656597773,0.4782874617737003,0.448210922787194
18,P0,2,1,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2697,2638,1309,1173,5341,1309,567,742,3332,1635,806,1062,503,0.4853540971449759,0.8961038961038961,1.7803333333333333,0.43633333333333335,2.5454545454545454,0.4929663608562691,0.4736346516007533
18,P0,2,1,3,adaptive_revelation,pre,R0,0,Schielhau,2725,2684,2153,1930,5718,2153,268,373,5796,1739,1389,986,764,0.7900917431192661,0.8964235949837436,1.906,0.7176666666666667,2.6920575940548073,0.7987349051178838,0.7748478701825557
18,P0,2,1,1,adaptive_revelation,pre,R0,0,Absetzen,2828,2223,965,861,3842,965,388,577,965,1603,625,1225,340,0.3412305516265912,0.8922279792746114,1.2806666666666666,0.32166666666666666,1.0,0.3898939488459139,0.27755102040816326
18,P0,2,1,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2828,2223,872,785,3517,872,381,491,872,1603,537,1225,335,0.30834512022630833,0.9002293577981652,1.1723333333333332,0.2906666666666667,1.0,0.33499688084840923,0.27346938775510204
18,P0,2,1,1,adaptive_revelation,pre,R0,0,Schielhau,3081,2579,969,887,3946,969,186,243,969,1786,560,1295,409,0.314508276533593,0.9153766769865841,1.3153333333333332,0.323,1.0,0.3135498320268757,0.31583011583011583
18,P1,0,0,8,adaptive_revelation,pre,R0,0,Absetzen,2322,2322,1142,1023,4559,0,288,854,9136,1688,841,634,301,0.491817398794143,0.8957968476357268,1.5196666666666667,0.0,8.0,0.4982227488151659,0.4747634069400631
18,P1,0,0,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2322,2322,1172,1040,4600,0,280,892,9376,1688,839,634,333,0.5047372954349698,0.8873720136518771,1.5333333333333334,0.0,8.0,0.49703791469194314,0.5252365930599369
18,P1,0,0,8,adaptive_revelation,pre,R0,0,Schielhau,2400,2400,2301,2096,5358,0,156,456,18408,1789,1707,611,594,0.95875,0.9109083007388092,1.786,0.0,8.0,0.9541643376187814,0.972176759410802
18,P1,0,0,5,adaptive_revelation,pre,R0,0,Absetzen,2322,2322,1148,1036,4544,0,268,880,5740,1685,823,637,325,0.49440137812230833,0.9024390243902439,1.5146666666666666,0.0,5.0,0.4884272997032641,0.5102040816326531
18,P1,0,0,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2322,2322,1170,1055,4806,0,264,906,5850,1685,859,637,311,0.5038759689922481,0.9017094017094017,1.602,0.0,5.0,0.5097922848664689,0.48822605965463106
18,P1,0,0,5,adaptive_revelation,pre,R0,0,Schielhau,2408,2408,2308,2082,5394,0,156,451,11540,1830,1746,578,562,0.9584717607973422,0.9020797227036396,1.798,0.0,5.0,0.9540983606557377,0.972318339100346
18,P1,0,0,3,adaptive_revelation,pre,R0,0,Absetzen,2309,2309,1161,1037,4591,0,314,847,3483,1656,845,653,316,0.5028150714595063,0.8931955211024979,1.5303333333333333,0.0,3.0,0.5102657004830918,0.48392036753445633
18,P1,0,0,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2309,2309,1140,1013,4481,0,273,867,3420,1656,805,653,335,0.49372022520571673,0.8885964912280702,1.4936666666666667,0.0,3.0,0.4861111111111111,0.5130168453292496
18,P1,0,0,3,adaptive_revelation,pre,R0,0,Schielhau,2432,2432,2300,2097,5747,0,156,443,6900,1869,1748,563,552,0.9457236842105263,0.9117391304347826,1.9156666666666666,0.0,3.0,0.9352594970572499,0.9804618117229129
18,P1,0,0,1,adaptive_revelation,pre,R0,0,Absetzen,2335,2335,1157,1035,4622,0,283,874,1157,1683,843,652,314,0.4955032119914347,0.8945548833189283,1.5406666666666666,0.0,1.0,0.5008912655971479,0.4815950920245399
18,P1,0,0,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2335,2335,1167,1062,4726,0,294,873,1167,1683,829,652,338,0.49978586723768736,0.910025706940874,1.5753333333333333,0.0,1.0,0.49257278669043375,0.5184049079754601
18,P1,0,0,1,adaptive_revelation,pre,R0,0,Schielhau,2404,2404,2297,2060,5293,0,143,469,2297,1818,1728,586,569,0.9554908485856906,0.8968219416630387,1.7643333333333333,0.0,1.0,0.9504950495049505,0.9709897610921502
18,P1,0,1,8,adaptive_revelation,pre,R0,0,Absetzen,2322,2322,1171,1065,4703,1171,301,870,9002,1648,819,674,352,0.5043066322136089,0.9094790777113578,1.5676666666666668,0.3903333333333333,7.687446626814689,0.4969660194174757,0.5222551928783383
18,P1,0,1,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2322,2322,1130,1012,4488,1130,284,846,8695,1648,810,674,320,0.48664944013781225,0.8955752212389381,1.496,0.37666666666666665,7.6946902654867255,0.49150485436893204,0.47477744807121663
18,P1,0,1,8,adaptive_revelation,pre,R0,0,Schielhau,2422,2422,2189,1975,5218,2189,173,431,17054,1846,1647,576,542,0.9037985136251032,0.9022384650525354,1.7393333333333334,0.7296666666666667,7.7907720420283235,0.8921993499458288,0.9409722222222222
18,P1,0,1,5,adaptive_revelation,pre,R0,0,Absetzen,2248,2248,1098,987,4450,1098,269,829,5155,1594,770,654,328,0.4884341637010676,0.8989071038251366,1.4833333333333334,0.366,4.694899817850637,0.48306148055207027,0.5015290519877675
18,P1,0,1,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2248,2248,1116,1003,4454,1116,281,835,5247,1594,795,654,321,0.49644128113879005,0.8987455197132617,1.4846666666666666,0.372,4.701612903225806,0.4987452948557089,0.4908256880733945
18,P1,0,1,5,adaptive_revelation,pre,R0,0,Schielhau,2533,2533,2247,2041,5314,2247,156,435,10730,1879,1645,654,602,0.8870904066324516,0.9083222073876279,1.7713333333333334,0.749,4.775255896751224,0.8754656732304418,0.9204892966360856
18,P1,0,1,3,adaptive_revelation,pre,R0,0,Absetzen,2277,2275,1103,984,4433,1103,288,815,2992,1642,805,635,298,0.484409310496267,0.8921124206708976,1.4776666666666667,0.36766666666666664,2.71260199456029,0.4902557856272838,0.4692913385826772
18,P1,0,1,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2277,2275,1144,1026,4568,1144,293,851,3094,1642,820,635,324,0.5024154589371981,0.8968531468531469,1.5226666666666666,0.38133333333333336,2.7045454545454546,0.4993909866017052,0.510236220472441
18,P1,0,1,3,adaptive_revelation,pre,R0,0,Schielhau,2477,2475,2092,1882,5072,2092,171,421,5833,1862,1567,615,525,0.8445700444085588,0.8996175908221797,1.6906666666666668,0.6973333333333334,2.788240917782027,0.8415682062298604,0.8536585365853658
18,P1,0,1,1,adaptive_revelation,pre,R0,0,Absetzen,2390,2000,826,759,3389,826,234,592,826,1640,601,750,225,0.34560669456066945,0.9188861985472155,1.1296666666666666,0.2753333333333333,1.0,0.36646341463414633,0.3
18,P1,0,1,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2390,2000,805,711,3136,805,245,560,805,1640,590,750,215,0.3368200836820084,0.8832298136645963,1.0453333333333332,0.2683333333333333,1.0,0.3597560975609756,0.2866666666666667
18,P1,0,1,1,adaptive_revelation,pre,R0,0,Schielhau,2602,2245,837,758,1981,837,117,264,837,1850,575,752,262,0.32167563412759415,0.9056152927120669,0.6603333333333333,0.279,1.0,0.3108108108108108,0.3484042553191489
18,P1,1,0,8,adaptive_revelation,pre,R0,0,Absetzen,2322,2322,1126,1014,4556,0,270,856,8791,1703,819,619,307,0.48492678725236865,0.9005328596802842,1.5186666666666666,0.0,7.80728241563055,0.48091603053435117,0.49596122778675283
18,P1,1,0,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2322,2322,1190,1077,4852,0,284,906,9307,1703,878,619,312,0.512489233419466,0.9050420168067227,1.6173333333333333,0.0,7.821008403361344,0.5155607751027599,0.5040387722132472
18,P1,1,0,8,adaptive_revelation,pre,R0,0,Schielhau,2338,2338,2231,1994,5339,0,147,445,17432,1746,1657,592,574,0.9542343883661248,0.8937696100403406,1.7796666666666667,0.0,7.81353653070372,0.9490263459335624,0.9695945945945946
18,P1,1,0,5,adaptive_revelation,pre,R0,0,Absetzen,2331,2331,1136,1009,4456,0,285,851,5467,1671,825,660,311,0.4873444873444873,0.8882042253521126,1.4853333333333334,0.0,4.8125,0.49371633752244165,0.4712121212121212
18,P1,1,0,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2331,2331,1187,1051,4832,0,282,905,5710,1671,838,660,349,0.5092235092235092,0.8854254422914911,1.6106666666666667,0.0,4.81044650379107,0.5014961101137043,0.5287878787878788
18,P1,1,0,5,adaptive_revelation,pre,R0,0,Schielhau,2403,2403,2309,2063,5215,0,167,426,11114,1827,1748,576,561,0.9608822305451519,0.8934603724556085,1.7383333333333333,0.0,4.813339107838892,0.956759715380405,0.9739583333333334
18,P1,1,0,3,adaptive_revelation,pre,R0,0,Absetzen,2315,2315,1145,1054,4675,0,294,851,3212,1683,818,632,327,0.4946004319654428,0.9205240174672489,1.5583333333333333,0.0,2.805240174672489,0.4860368389780155,0.5174050632911392
18,P1,1,0,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2315,2315,1165,1049,4696,0,279,886,3295,1683,861,632,304,0.5032397408207343,0.9004291845493563,1.5653333333333332,0.0,2.828326180257511,0.5115864527629234,0.4810126582278481
18,P1,1,0,3,adaptive_revelation,pre,R0,0,Schielhau,2459,2459,2353,2108,5673,0,168,445,6621,1817,1725,642,628,0.9568930459536397,0.8958776030599235,1.891,0.0,2.8138546536336593,0.9493670886075949,0.9781931464174455
18,P1,1,0,1,adaptive_revelation,pre,R0,0,Absetzen,2415,2415,1228,1109,4994,0,460,768,1055,1649,859,766,369,0.5084886128364389,0.9030944625407166,1.6646666666666667,0.0,0.8591205211726385,0.5209217707701638,0.48172323759791125
18,P1,1,0,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2415,2415,1177,1067,4725,0,458,719,1023,1649,781,766,396,0.48737060041407865,0.9065420560747663,1.575,0.0,0.8691588785046729,0.4736203759854457,0.5169712793733682
18,P1,1,0,1,adaptive_revelation,pre,R0,0,Schielhau,2504,2504,2409,2170,6667,0,218,353,2077,1759,1686,745,723,0.9620607028753994,0.9007887090078871,2.2223333333333333,0.0,0.8621834786218348,0.9584991472427515,0.9704697986577181
18,P1,1,1,8,adaptive_revelation,pre,R0,0,Absetzen,2297,2297,1157,1042,4798,1157,299,858,8660,1653,846,644,311,0.5037004788855028,0.9006050129645635,1.5993333333333333,0.38566666666666666,7.484874675885912,0.5117967332123412,0.4829192546583851
18,P1,1,1,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2297,2297,1120,1018,4555,1120,300,820,8357,1653,789,644,331,0.48759251197213754,0.9089285714285714,1.5183333333333333,0.37333333333333335,7.461607142857143,0.47731397459165154,0.5139751552795031
18,P1,1,1,8,adaptive_revelation,pre,R0,0,Schielhau,2419,2419,2218,2017,5384,2218,151,485,16850,1840,1681,579,537,0.9169078131459281,0.9093778178539225,1.7946666666666666,0.7393333333333333,7.596934174932372,0.9135869565217392,0.927461139896373
18,P1,1,1,5,adaptive_revelation,pre,R0,0,Absetzen,2355,2355,1219,1102,4994,1219,320,899,5499,1699,880,656,339,0.5176220806794055,0.904019688269073,1.6646666666666667,0.4063333333333333,4.511074651353568,0.5179517363154797,0.5167682926829268
18,P1,1,1,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2355,2355,1110,1001,4505,1110,278,832,5036,1699,796,656,314,0.4713375796178344,0.9018018018018018,1.5016666666666667,0.37,4.536936936936937,0.468510888758093,0.47865853658536583
18,P1,1,1,5,adaptive_revelation,pre,R0,0,Schielhau,2429,2429,2164,1962,5184,2164,162,435,9922,1805,1593,624,571,0.890901605599012,0.9066543438077634,1.728,0.7213333333333334,4.585027726432532,0.8825484764542936,0.9150641025641025
18,P1,1,1,3,adaptive_revelation,pre,R0,0,Absetzen,2237,2216,1086,976,4424,1086,278,808,2752,1589,772,648,314,0.4854716137684399,0.8987108655616943,1.4746666666666666,0.362,2.534069981583794,0.4858401510383889,0.4845679012345679
18,P1,1,1,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2237,2216,1090,993,4500,1090,292,798,2795,1589,792,648,298,0.48725972284309343,0.9110091743119266,1.5,0.36333333333333334,2.5642201834862384,0.4984266834487099,0.45987654320987653
18,P1,1,1,3,adaptive_revelation,pre,R0,0,Schielhau,2523,2512,2086,1877,4907,2086,173,441,5524,1876,1571,647,515,0.8267934998018233,0.8998082454458294,1.6356666666666666,0.6953333333333334,2.648130393096836,0.8374200426439232,0.7959814528593508
18,P1,1,1,1,adaptive_revelation,pre,R0,0,Absetzen,2619,1834,709,636,2864,709,270,439,709,1633,542,986,167,0.2707140129820542,0.8970380818053597,0.9546666666666667,0.23633333333333334,1.0,0.33190447030006126,0.16937119675456389
18,P1,1,1,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2619,1834,751,665,2924,751,293,458,751,1633,557,986,194,0.28675066819396716,0.8854860186418109,0.9746666666666667,0.25033333333333335,1.0,0.34109001837109615,0.19675456389452334
18,P1,1,1,1,adaptive_revelation,pre,R0,0,Schielhau,2988,2157,801,711,2351,801,153,207,801,1867,575,1121,226,0.2680722891566265,0.8876404494382022,0.7836666666666666,0.267,1.0,0.30798071772897695,0.2016057091882248
18,P1,2,0,8,adaptive_revelation,pre,R0,0,Absetzen,2323,2323,1155,1041,4791,0,321,834,8816,1671,845,652,310,0.49720189410245375,0.9012987012987013,1.597,0.0,7.632900432900433,0.5056852184320766,0.4754601226993865
18,P1,2,0,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2323,2323,1162,1056,4745,0,278,884,8860,1671,820,652,342,0.5002152389151958,0.9087779690189329,1.5816666666666668,0.0,7.6247848537005165,0.4907241172950329,0.5245398773006135
18,P1,2,0,8,adaptive_revelation,pre,R0,0,Schielhau,2422,2422,2339,2101,5823,0,164,457,17900,1838,1761,584,578,0.9657308009909166,0.8982471141513467,1.941,0.0,7.652843095339889,0.9581066376496191,0.9897260273972602
18,P1,2,0,5,adaptive_revelation,pre,R0,0,Absetzen,2248,2248,1148,1005,4514,0,288,860,5324,1578,806,670,342,0.5106761565836299,0.8754355400696864,1.5046666666666666,0.0,4.637630662020906,0.5107731305449936,0.5104477611940299
18,P1,2,0,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2248,2248,1091,975,4398,0,312,779,5119,1578,764,670,327,0.4853202846975089,0.8936755270394133,1.466,0.0,4.692025664527956,0.4841571609632446,0.4880597014925373
18,P1,2,0,5,adaptive_revelation,pre,R0,0,Schielhau,2414,2414,2313,2094,5499,0,149,434,10825,1862,1772,552,541,0.9581607290803645,0.9053177691309987,1.833,0.0,4.680069174232599,0.9516648764769066,0.980072463768116
18,P1,2,0,3,adaptive_revelation,pre,R0,0,Absetzen,2441,2441,1198,1072,4789,0,496,702,3220,1691,812,750,386,0.4907824662023761,0.8948247078464107,1.5963333333333334,0.0,2.687813021702838,0.48018923713778827,0.5146666666666667
18,P1,2,0,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2441,2441,1233,1118,5032,0,467,766,3305,1691,870,750,363,0.5051208521097911,0.9067315490673155,1.6773333333333333,0.0,2.680454176804542,0.514488468361916,0.484
18,P1,2,0,3,adaptive_revelation,pre,R0,0,Schielhau,2545,2545,2435,2192,6689,0,240,393,6531,1835,1738,710,697,0.9567779960707269,0.9002053388090349,2.2296666666666667,0.0,2.682135523613963,0.9471389645776567,0.9816901408450704
18,P1,2,0,1,adaptive_revelation,pre,R0,0,Absetzen,2613,2613,1268,1138,5151,0,505,763,1268,1694,810,919,458,0.4852659778032912,0.8974763406940063,1.717,0.0,1.0,0.4781582054309327,0.49836779107725787
18,P1,2,0,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2613,2613,1336,1203,5446,0,522,814,1336,1694,876,919,460,0.5112897053195561,0.9004491017964071,1.8153333333333332,0.0,1.0,0.5171192443919717,0.500544069640914
18,P1,2,0,1,adaptive_revelation,pre,R0,0,Schielhau,2659,2659,2544,2305,10237,0,277,357,2544,1761,1674,898,870,0.9567506581421588,0.9060534591194969,3.412333333333333,0.0,1.0,0.9505962521294719,0.9688195991091314
18,P1,2,1,8,adaptive_revelation,pre,R0,0,Absetzen,2313,2313,1146,1033,4702,1146,312,834,8391,1676,830,637,316,0.49546044098573283,0.9013961605584643,1.5673333333333332,0.382,7.321989528795812,0.49522673031026254,0.49607535321821034
18,P1,2,1,8,adaptive_revelation,pre,R0,0,Scambiar di Punta,2313,2313,1146,1043,4670,1146,283,863,8368,1676,825,637,321,0.49546044098573283,0.9101221640488656,1.5566666666666666,0.382,7.301919720767888,0.4922434367541766,0.5039246467817896
18,P1,2,1,8,adaptive_revelation,pre,R0,0,Schielhau,2427,2427,2215,1967,5201,2215,157,436,16465,1837,1664,590,551,0.9126493613514627,0.8880361173814898,1.7336666666666667,0.7383333333333333,7.433408577878104,0.9058247142079477,0.9338983050847458
18,P1,2,1,5,adaptive_revelation,pre,R0,0,Absetzen,2251,2249,1112,1017,4575,1112,271,841,4841,1630,806,621,306,0.494002665482008,0.914568345323741,1.525,0.37066666666666664,4.3534172661870505,0.49447852760736194,0.4927536231884058
18,P1,2,1,5,adaptive_revelation,pre,R0,0,Scambiar di Punta,2251,2249,1113,990,4464,1113,300,813,4886,1630,807,621,306,0.4944469124833407,0.889487870619946,1.488,0.371,4.389937106918239,0.4950920245398773,0.4927536231884058
18,P1,2,1,5,adaptive_revelation,pre,R0,0,Schielhau,2431,2430,2149,1943,5314,2149,162,420,9608,1797,1582,634,567,0.8839983545865899,0.9041414611447185,1.7713333333333334,0.7163333333333334,4.470916705444393,0.8803561491374513,0.8943217665615142
18,P1,2,1,3,adaptive_revelation,pre,R0,0,Absetzen,2399,2310,1100,985,4350,1100,444,656,2751,1595,787,804,313,0.45852438516048355,0.8954545454545455,1.45,0.36666666666666664,2.500909090909091,0.4934169278996865,0.38930348258706465
18,P1,2,1,3,adaptive_revelation,pre,R0,0,Scambiar di Punta,2399,2310,1119,997,4436,1119,448,671,2742,1595,747,804,372,0.4664443518132555,0.8909740840035746,1.4786666666666666,0.373,2.450402144772118,0.4683385579937304,0.4626865671641791
18,P1,2,1,3,adaptive_revelation,pre,R0,0,Schielhau,2629,2562,2022,1816,5602,2022,234,360,5325,1828,1485,801,537,0.7691137314568277,0.8981206726013847,1.8673333333333333,0.674,2.6335311572700295,0.812363238512035,0.6704119850187266
18,P1,2,1,1,adaptive_revelation,pre,R0,0,Absetzen,2740,2189,854,762,3500,854,352,502,854,1611,542,1129,312,0.3116788321167883,0.892271662763466,1.1666666666666667,0.2846666666666667,1.0,0.33643699565487273,0.2763507528786537
18,P1,2,1,1,adaptive_revelation,pre,R0,0,Scambiar di Punta,2740,2189,918,815,3677,918,382,536,918,1611,621,1129,297,0.335036496350365,0.8877995642701525,1.2256666666666667,0.306,1.0,0.3854748603351955,0.2630646589902569
18,P1,2,1,1,adaptive_revelation,pre,R0,0,Schielhau,3130,2596,991,895,3905,991,217,248,991,1847,573,1283,418,0.31661341853035146,0.9031281533804238,1.3016666666666667,0.3303333333333333,1.0,0.31023280996210073,0.32579890880748247
